Lemma,Location,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Regio,Land,Register,Frequency_lemma,Century_factor,Frequency_lemma_century,Frequency_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_apocope_16,percentage_apocope_17,percentage_apocope_18,percentage_apocope_19,percentage_apocope_20,percentage_apocope_eeuw,lag_variation,Freq_meaning_cat
wond,Den Haag,181,"  niet, om heer GIJSBRECHT naar  graaf FLORIS te volgen. Hij bleef dus waar hij was, en vermoedde weinig, wat er met  zijnen edelen beschermer voorviel. Eerst, toen hij DIEDERICK met uitgetogen zwaard  op de edelen zag inrennen en bemerkte, dat de andere schildknapen en dienaars  vooruit snelden, gaf ook hij zijn paard de sporen en bevond zich in een oogenblik  op het tooneel van de misdaad. Doch te laat om eenige hulp te bieden. En wat vermogt  hij alleen tegen de overmagt? Reeds had men den graaf gebonden en voerde men  hem weg. Allen volgden. Nu bemerkte KOENRAAD DIEDERICK, die bloedend op den  grond lag. Hij sprong van zijn paard en trachtte hem te helpen. Eene gapende ",wond,"  in de borst en een diepe houw over 't hoofd toonden hem genoegzaam aan, hoe 't met  den armen jager geschapen was.   \x91Ik sterf!\x92 zeide de gewonde met eene zachte en afgebroken stem, \x91maar tevreden   - want - ik - sterf voor mijnen - goeden - heer. - Zeg - ELSKE - dat - ik - haar - mijn'  - zegen - schenk.\x92  't Was zijn laatste woord geweest; KOENRAAD legde het hoofd des dooden weder  op den grond, sprong te paard en snelde de anderen na, om met hen te  Kroonenb ur g te zijn en te verhoeden dat ELSKE van iemand anders de droevige  tijding van 't overlijden haars vaders vernam.   Juist reed de laatste der dienaars de valbrug over, toen   P.J. Andriessen, ",apocope,letsel,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Andriessen.txt,schildknaap_gijsbrecht,1862,Andriessen,fiction,no_rhyme,Holland,NL,written,326,19,96,62,2.5132176,1.982271233,1.792391689,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,most_frequent
wond,Roeselare,153,"  de zee  zijn kromme snekke glijden deed. Verwoed  viel hij op zeekren dag te midden ons, --  wij lagen langs de zwarte zee verbannen; --  een stond en gans het kamp was rep en roer;  hij moordde, moordde; 't bloedde stroomen. Ras  wij stonden op, versloegen wat nog bleef  van wakers. - In de schuiten! en de stevens  gedraaid! - Een luid hou'zee sloeg strand en wolken.  Wij steken af, - begroeten zee en vrijheid, -  en reizen voort. Wij plundren, moorden, branden. -  Wij hebben heel de kust van Asia  en Griekenland rondom en Syrakusa  verwoest. Het was een lust, een bersekir!  en Herwig. - Herwig! Thor in menschenlijf! -  Ik weet niet welk een wraakgeest hem bezit,  of beter, ja, ik doe. Een ",wonde," heeft hij  in 't herte, van Britan\xEB m\xEAegebracht,  die hem gedurig sert en woedend maakt.  Hij minde mijne zuster. Nu - hier zijn wij!  Hoe stelt het vader in Britanieland? -  en mijne zuster? - voor wiens man ik vrees  indien hij Herwig ooit een stap te n\xE2ar komt!  W a t e (als uit eenen droom schietend.)  O Ortwin, Horand, Herwig we\xEArgekomen!  Albrecht Rodenbach, Gudrun   240  Mag ik mijne oog betrouwen en mijne oor?  Zie, als ik uwen riemslag hoorde, juist  ging mij dit zweerd het hert doorboren. - Want  indien gij wistet wat gebeurd is! Schriklik!  Gij komt ter wrake. - Strenge wraakplicht wacht u. -  Uw vader Ortwin, uwe zuster Ortwin -  Hoe dat gezegd en waarmede ",sjwa,mentaal_letsel,secondary,yes,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Plays/Rodenbach.txt,gudrun,1882,Rodenbach,fiction,no_rhyme,Vlaanderen,BE,spoken_like,326,19,96,34,2.5132176,1.982271233,1.531478917,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,less_frequent
wond,Middelburg,298," .   \x91Bodo is nog meer te beklagen dan Wolfram,\x92 zeide zij zacht. \x91En niemand, die  zich om hem bekommert of hem in liefde gedenkt. Hij staat alleen.\x92    Wolfram stond ook alleen, ook zonder steun, zonder troost, en - zonder naam,  zonder lucht, zonder vrijheid! Een bedrieger, een oplichter, een galeiboef!   Pastorie van Helmdal, 1 Mei 1783.   Sinds vier dagen ben ik gelogeerd bij Anna Kerner, wier man hier beroepen is. Langer  te Sturmfels te blijven, kon ik niet. Helmdal ligt drie uur rijdens boven Bermen, aan  den grooten straatweg; ben ik thuis noodig, zoo ben ik spoedig terug.   Ik kon te Sturmfels niet langer blijven. Sedert Martijn's vertrek kregen wij elke  week bericht uit Berlijn; de ",wond," stond goed, beweging was verboden en aan reizen  viel heelemaal niet te denken. Maar, zooals het gaat, een zieke verlangt gewoonlijk  naar iets wat hem verboden wordt; - Martijn zal hem wel over het verlaten Sturmfels  hebben gepraat! - in 't kort: Bodo wilde naar Sturmfels terug en wel zoo spoedig  mogelijk. Hij gevoelde zich zwak, de lucht van Berlijn deugde voor hem niet, hij  zou alleen beter worden te Sturmfels, enz.   Nu schijnt dat verlangen naar Sturmfels zelf een soort van ziekte geworden te zijn,  een verlangen dat hem nooit verlaat, dat hem 's nachts uit den slaap houdt en overdag  onrustig maakt. Martijn kan hem nooit genoeg van Sturmfels vertellen. Hij is zoo  koortsig en opgewonden geworden, ",apocope,letsel,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Boddaert.txt,sturmfels,1889,Boddaert,fiction,no_rhyme,Vlaanderen,NL,written,326,19,96,62,2.5132176,1.982271233,1.792391689,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,most_frequent
wond,Amsterdam,22,"  man de gedachte  koestert, dat ik in staat zou wezen tot zijn geluk en genoegen iets bij te dragen, is  wel geschikt om mij eenen hoogen dunk van mijne eigene verdiensten te geven,  en ik heb al mijne magt over mij zelve noodig, om niet door ijdelheid weggesleept  te worden. Echter wanneer ik alles bedaard overweeg, zoo klimt in mij de gedachte  op: wat zou eene vereeniging met mij, den Heer D. aanbrengen? Mijne jeugd is  voorbij; wat ik immer uiterlijk bevalligs mogt gehad hebben is verwelkt, teleurstellingen  en smarten werkten nadeelig op mijn gelaat. En wat het inwendige betreft... gij kent  mij ten deele, maar weet geenszins hoe zeer mijn hart door vroeg geledene droefheid  eene ",wonde," bekomen heeft, waarvan de nawee\xEBn zich nog doen gevoelen; hoe ik  den Heer IJ. zelfs nooit heb kunnen beminnen zoo als ik eens bemind had; en hoe  hoog ik u ook achte, onmogelijk voor u kan gevoelen wat ik eens gevoeld heb.  Verschoon mij van het nader ontwikkelen van deze zaak, het zou mij moeijelijk  vallen en nergens toe dienen. Indien ik mij mijzelve voorstel als in mijn Vaderland  terug gekeerd, daar voortlevende als eene op haar zelve staande persone, zonder  eenen beschermer, zonder iemand  Margaretha Jacoba de Neufville, De kleine pligten   121  voor wien zij van eenig onmiddellijk belang zij, dan zie ik de toekomst donker in.  Indien ik mij daarentegen mij zelve verbeelde, als uwe ",sjwa,mentaal_letsel,secondary,yes,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Neufville.txt,kleine_pligten,1825,Neufville,fiction,no_rhyme,Holland,NL,written,326,19,96,34,2.5132176,1.982271233,1.531478917,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,less_frequent
wond,Middelburg,118,"  terugkomst  zich aanstonds naar haar kamer begaf.   Zij was laat teruggekomen. Het viel den lieden op, dat zij na dien dag gejaagd,  verstrooid en prikkelbaar werd.   Jaren, - een menschenleven ging voorbij, - zonder dat iemand vermoedde wat haar  op die terugreis bejegend was.   Langzaam was zij den boschweg gevolgd, nu en dan stilstaande om de toegebrachte  schade gade te slaan. Vooral aan dezen kant had het bosch geleden; het jonge  plantsoen lag vertreden, het jonge hout was geveld en geheele rijen van boomen  waren gehavend.   Voor \xE9en daarvan had zij stilgestaan, toen een geritsel haar het hoofd had doen  omwenden....   Wilbrant!   Zijne kleederen hingen hem als flarden om het lijf. De nog niet   Marie Boddaert, Sturmfels     31    genezen ",wonde," gaf aan zijn met builen en striemen bedekt gezicht eene uitdrukking  van woestheid; zijne houding was driest en uitdagend.   Zij had begrepen, dat alleen een vertoon van hoogheid en onbevangenheid haar  redden kon.   \x91Ik-zelf\x92, had hij honend gezegd, nog voordat zij de lippen had kunnen openen,  \x91ik-zelf, ondanks uw verbod, want ik had u wat te zeggen: ik heb den kleine vermoord!  Was Baron Siegfried niet tevreden? Zijn slot was half verwoest, zijn zoon en zijne  vrouw stervende! - Jammer, dat hij niet een paar uur later is teruggekomen! Hij zou  dan de Fransche duivels in het slot en den rooden haan op het dak gevonden hebben!   -Wat heeft Freule Aurora eer ingelegd ",sjwa,letsel,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Boddaert.txt,sturmfels,1889,Boddaert,fiction,no_rhyme,Vlaanderen,NL,written,326,19,96,62,2.5132176,1.982271233,1.792391689,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,most_frequent
wond,NL,178,"  mijn gebied.  Stel dat de bisschop mij probeert te isoleren?  Hoe kan hij dat? Wanneer hij weet dat ik het ben  Frits Bolkestein, Floris, graaf van Holland   24  Die nu zijn beurs en straks hemzelf de keel afsnoert?  Het lijkt mij een goed plan. Ik zal met groot genoegen  Mijn schoenen snijden uit des bisschops huid.  En wat zegt u, mijn vriend?  Ik ben het met u eens:  Geen risico - geen winst. Ik ben van de partij.  Een goed en wijs besluit. Ga ieder nu uws weegs  Tot ik u roepen laat.  Amstel en Velzen af  Uw nichtje laat u groeten!  Die laatste woorden had u voor zich moeten houden.  Men moet geen mosterd smeren in een open ",wond,"!  Ik weet dat het niet moet, maar o ik haat die man,  Verscheurd tussen zijn hebzucht naar 't bezit  Van Utrechts bisschop en zijn haat voor mij.  Hij is niet te vertrouwen, die verraderlijke slang.  Hij valt mij aan zodra ik hem de rug toekeer  Frits Bolkestein, Floris, graaf van Holland   25  En laat zijn gif diep in de wonde trekken. En toch,  Een bruikbaar mens, want zo bezeten van inhaligheid  Dat hij in elk soort aas zal bijten voor gewin.  U zag hoe gretig hij met Velzen meeging.  Die arme Velzen, zo een goedgelovig man!  Het staat me tegen dat ik hem gebruiken moet.  Het is verkeerd geen rekening te houden  Met mannen die uw vijand zijn, ",apocope,letsel,original,no,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Plays/Bolkestein 1996.txt,floris_graaf_holland,1996,Vosmaer_VanSanten,fiction,no_rhyme,NA,NL,spoken_like,326,20,74,61,2.5132176,1.86923172,1.785329835,0,0.763636364,0.666666667,0.447916667,0.594594595,0.594594595,0.447916667,most_frequent
wond,Amsterdam,147,"  stad dienzelfden dag weer verdachte individu\xEBn had bijeengezocht,  om ze naar het politie-bureau te brengen.  Doch ook ditmaal had de inspecteur geen resultaten van zijn ijverig onderzoek  gehad. Want in de eerste plaats had de zuster van den commissaris beslist geweigerd,  in tegenwoordigheid van de verdachten, noch van de politiebeambten een nadere  verklaring af te leggen van hetgeen zij dien nacht had meenen te hooren; zij was,  gelijk haar broeder, de commissaris-van-politie trouwens wel wist, een eenigszins  bangelijke en bijgeloovige juffer. En in de tweede plaats kon de bekwame inspecteur  geen bezwarende bewijzen verzamelen tegen g\xE9\xE9n van de verdachte kerels, omdat  er niet \xE9\xE9n bij was, die een ",wond," had, welke een gevolg kon zijn van het stukslaan  van de ruit in de achterdeur. Alleen de meest gevaarlijke van het ongunstige, doch  blijkbaar onschuldige stelletje kerels, had een bloedend wondje; doch dit bleek toe  te schrijven te zijn aan de onhandigheid van 's mans barbier, die hem bij het scheren  van zijn ruigen baard een jaap over de kin had gegeven.  Zoo bleef dus andermaal het onderzoek vruchteloos, in weerwil van de meest  ijverige naspeuringen, om den onbekenden inbreker te vinden, die nu al twee nachten  achtereen een poging tot inbraak in de woning van den commissaris-van-politie had  gewaagd.  Den derden ochtend was de toestand echter n\xF2g veel ernstiger dan de twee ",apocope,letsel,original,no,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Feith 1943.txt,avonturen_flip_speurhond,1943,Feith,fiction,no_rhyme,Holland,NL,written,326,20,74,61,2.5132176,1.86923172,1.785329835,0,0.763636364,0.666666667,0.447916667,0.594594595,0.594594595,0.447916667,most_frequent
wond,Gent,212,"  nog niet zoo wijs, zie je, en dacht het nog wel te kunnen  overdoen, natuurlijk anders, want tweemaal Ra dat was onmogelijk, dat heb ik z\xF3\xF3  geweten.  - En is 't niet gegaan?  - Och nee, ik heb 't nochtans ijs-ernstig, ook wel gloed-ernstig gemeend, en het  zelfs tot een officieel engagement gebracht; maar op de vooravond van de  huwelijkstoebereidselen is het toch afgesprongen: ik bleek - in letterlijke zin - niet  bij machte. Dat was dan w\xE9l wat tragisch maar 't is ontnuchterend hoe gauw een  mensch daarover heenkomt; in 't eerste oogenblik zou men geneigd zijn zelfmoord  te plegen, maar een week daarna soupeert men ergens prima, met oesters en wijn,  en de ",wonde," is toe. Sindsdien heb ik me heilig voorgenomen niet weer te beginnen.  - En houd je vol?  - Jawel, maar een enkele keer, en wel 's winters, krijg ik 't nog lastig; in de zomer  niet, want dan is er zon en geur van bloemen en kleuren van plagepyjama's, -  lucifersromantiek! Maar als de winter griezelt met kou en donker en een mensch  hoest wat, ja dan bevliegt me wel soms weer een \x91hangje\x92 tot die fameuze huiselijkheid  van je. Ik vouw dan maar mijn duimen naar binnen en tracht me zoo reaal mogelijk  die trieste ervaringen van winterliefde te herinneren.  Ze lachte hartelijk op.  - Hoe grappig je dat vertelt van je \x91winterliefden\x92!  Dan keek ",sjwa,mentaal_letsel,secondary,yes,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Daisne 1942.txt,trap_steen_wolken,1942,Daisne,fiction,no_rhyme,Vlaanderen,BE,written,326,20,74,12,2.5132176,1.86923172,1.079181246,0,0.763636364,0.666666667,0.447916667,0.594594595,0.594594595,0.447916667,less_frequent
wond,Rijnsburg,195," , beklad,  En omgewentelt, bergt het leven,  Met lyfs-gevaar ter nauwer nood;  Die noch, op d'oever van de dood,  In 't bedde schynt den geest te geven.  O los gestel! \xF4 wankel lot  Van 's menschen-stand, in 's werelds zaken!  Hier leit hy, wien zyn gaven maken  Tot een van God verheven God;  Hier leit hy, van 't geweld der menschen,  Wier boosheid zulk een' glans benyd,  Gelyk een bloem die 't mes afsnyd,  Of die de moedwil doet verslenssen,  Vertrapt: \xF4 gaven, ryk van roem,  Wat zyt gy anders als een bloem!  Joachim Oudaen, Haagsche broeder-moord of dolle blydschap   88  Te-grond-maling.  Sta stil, denk aan geen Schilderyen,  Noch hoon des zelfs, noch ",wonde," in 't vleesch,  Nu 't hen cer helsche Razernyen  (Dat nimmer uit den Afgrond rees  In macht van gruw'len iet verwoeders:)  Dit Toonstuk ons voor oogen stelt,  Aan 't leven zelf der beide Broeders;  Dien Mond der Wysheid, en dien Held,  Zoo groot als d'aarde ooit heeft gedragen;  Of als het schaat'rend' eer-gerucht  Gevoert heeft op den Zegewagen,  Of uitgeblazen door de lucht:  Zie aan de wip hen, by de voeten,  Om hoog gehangen, zyde aan zy'!  De dolheid kan haar lust niet boeten,  't Zy hoe ze kappe, en kerve, en sny;  Die wasschende in het bloed haar handen,  Al schaat'rend' in haar handen klapt;  Hen 't hert ontrukt, en d'",sjwa,letsel,original,no,concrete,17,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1600-1700/1600-1700/Plays/Oudaen.txt,haagsche_broedermoord,1673,Oudaen,fiction,rhyme,Holland,NL,spoken_like,326,17,55,26,2.5132176,1.740362689,1.414973348,0,0.763636364,0.666666667,0.447916667,0.594594595,0.763636364,0,most_frequent
wond,Den Haag,128,"  opgezocht en zich zoo goed mogelijk van pas laten maken. Er zijn zelfs  onder de bedienden, die bij gebrek van harnas of kolder, eene ossenhuid om het lijf  gespannen hebben, met leeren riemen en met het haar naar binnen. De ridders en  hunne knapen zijn met zwaarden en lansen gewapend; de onedelen hebben speren,  knodsen, kodden, stokken, staven en kolven; en enkele zelfs een goedendag (zijnde  een dikke stok met een zwaar ijzeren beslag aan het dikste eind, en eene scherpe  ijzeren punt.) Sommige kolven hebben aan 't einde dikke ijzeren kogels met een  aantal scherpe punten voorzien; die noemt men morgensterren.   BENSKOOP die hun aanvoerder zal zijn, daar VELZEN nog niet geheel en al van  zijne ",wond," genezen is, spreekt hun moed in; en, om dezen moed nog aan te wakkeren,  doet hij wijn rondschenken; vervolgens verdeelt hij den troep in twee deelen, en  voorwaarts gaat het - den donkeren gang in.   Gelukkig voor KOENRAAD, had men het ijzeren poortje reeds bij 't daglicht  opengemaakt; zoo, dat men nu alleen een' grendel heeft weg te schuiven, om de poort  te openen. Terwijl dit gebeurt en de valbrug wordt nedergelaten, heeft KOENRAAD  gelegenheid zich aan de manschappen aan te sluiten, en bijna is 't juist de duisternis  die hem verraadt; want hij trapt iemand op de teenen, die een' ruwen vloek uitstoot.  Het is WILLEM van Vaartwijk.   \x91Stilte!\x92 gebiedt BENSKOOP. \x91Geen vloeken of ",apocope,letsel,original,no,concrete,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Andriessen.txt,schildknaap_gijsbrecht,1862,Andriessen,fiction,no_rhyme,Holland,NL,written,326,19,96,62,2.5132176,1.982271233,1.792391689,0,0.763636364,0.666666667,0.447916667,0.594594595,0.447916667,0.666666667,most_frequent
wond,Amsterdam,214,"  hem nogmaals overeind, slaat...  Een eenzijdige lange en preciese vechtpartij, een uitputtende strafexpeditie tegen het menselijk lichaam ... Dan, even onverwacht als het begon, stopt het gevecht. Sylvia draait zich om en verdwijnt.  Prager krabbelt overeind, gaat met zijn hand over zijn gezicht, er zit bloed aan zijn mond.  Dan ineens is Sylvia er weer, ze heeft een doek bij zich, veegt het bloed van zijn gezicht, verdwijnt opnieuw en keert terug met de gouverneur en zijn vrouw)  Theodor  Wat staat die muziek hard!  (Sylvia tempert het volume)  Prager  (gehaast, zich een houding gevend)  Gouverneur ...  Theodor  Wat iser met u?  Athalie  U bloedt.  Prager  Nee toch ? Ik denk dat ik me vanochtend bij het scheren heb gesneden. De ",wond," is zeker weer opengegaan.  Theodor  Blijven we hier staan of gaan we zitten.  Athalie  Onze gast zit al, ik ook, nu jij nog.  Theodor  Wat zullen we drinken. Drinkt u?  Prager  Graag.  Theodor  Wat?  Prager  Hetzelfde, datgene wat u meestal zelf drinkt.  Theodor  Sylvia!  (Athalie ziet dat Sylvia verdwenen is, ze wil opstaan) Blijf zitten liefste. Ik wil graag dat je luistert...  (stilte)  (de muziek)  Theodor  Schubert . . . Der T\xF6d und das Midchen. Wonderbaarlijk, vindt u niet ? En niet alleen de grote Schubert. Wij dienen ons goed te realiseren dat geen volk ter wereld zo\x92n schat aan grote muzikale meesters heeft voortgebracht als juist het Duitse . . . Zonder die zeldzame gave van de grote Duitse ",apocope,letsel,original,no,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Plays/De Boer 1990.txt,theodor,1990,De Boer,fiction,no_rhyme,Holland,NL,spoken_like,326,20,74,61,2.5132176,1.86923172,1.785329835,0,0.763636364,0.666666667,0.447916667,0.594594595,0.594594595,0.447916667,most_frequent
